,IP,Time,URL,Status,month,day,Methods,URL_new
195,10.131.2.1,29/Nov/2017,GET /contestproblem.php?name=Toph%20Contest%202 HTTP/1.1,200,Nov,29,GET ,contestproblem.php?name=Toph%20Contest%202 HTTP
196,10.131.2.1,29/Nov/2017,GET /home.php HTTP/1.1,200,Nov,29,GET ,home.php HTTP
197,10.131.2.1,29/Nov/2017,GET /contest.php HTTP/1.1,200,Nov,29,GET ,contest.php HTTP
198,10.131.2.1,29/Nov/2017,GET /contestproblem.php?name=ncpc%202016 HTTP/1.1,200,Nov,29,GET ,contestproblem.php?name=ncpc%202016 HTTP
199,10.131.2.1,29/Nov/2017,GET /details.php?id=3 HTTP/1.1,200,Nov,29,GET ,details.php?id=3 HTTP
200,10.131.2.1,29/Nov/2017,GET /contestproblem.php?name=ncpc%202016 HTTP/1.1,200,Nov,29,GET ,contestproblem.php?name=ncpc%202016 HTTP
201,10.131.2.1,29/Nov/2017,GET /contestsubmission.php?id=4 HTTP/1.1,200,Nov,29,GET ,contestsubmission.php?id=4 HTTP
202,10.131.2.1,29/Nov/2017,GET /home.php HTTP/1.1,200,Nov,29,GET ,home.php HTTP
203,10.131.2.1,29/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,302,Nov,29,GET ,contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP
204,10.131.2.1,29/Nov/2017,GET /countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Nov,29,GET ,countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP
205,10.131.2.1,29/Nov/2017,GET /home.php HTTP/1.1,200,Nov,29,GET ,home.php HTTP
206,10.131.0.1,29/Nov/2017,GET /home.php HTTP/1.1,200,Nov,29,GET ,home.php HTTP
207,10.131.0.1,29/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,302,Nov,29,GET ,contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP
208,10.131.2.1,29/Nov/2017,GET /countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Nov,29,GET ,countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP
209,10.131.2.1,29/Nov/2017,GET /home.php HTTP/1.1,200,Nov,29,GET ,home.php HTTP
210,10.131.2.1,29/Nov/2017,GET / HTTP/1.1,200,Nov,29,GET , HTTP
211,10.131.0.1,29/Nov/2017,GET / HTTP/1.1,302,Nov,29,GET , HTTP
212,10.131.0.1,29/Nov/2017,GET /login.php HTTP/1.1,200,Nov,29,GET ,login.php HTTP
213,10.131.0.1,29/Nov/2017,GET /css/bootstrap.min.css HTTP/1.1,200,Nov,29,GET ,css
214,10.131.2.1,29/Nov/2017,GET /css/normalize.css HTTP/1.1,200,Nov,29,GET ,css
215,10.130.2.1,29/Nov/2017,GET /css/font-awesome.min.css HTTP/1.1,200,Nov,29,GET ,css
216,10.131.2.1,29/Nov/2017,GET /css/main.css HTTP/1.1,200,Nov,29,GET ,css
217,10.131.0.1,29/Nov/2017,GET /css/style.css HTTP/1.1,200,Nov,29,GET ,css
218,10.130.2.1,29/Nov/2017,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200,Nov,29,GET ,js
219,10.131.2.1,29/Nov/2017,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200,Nov,29,GET ,js
220,10.130.2.1,29/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200,Nov,29,GET ,bootstrap-3.3.7
221,10.131.2.1,29/Nov/2017,GET / HTTP/1.1,302,Nov,29,GET , HTTP
222,10.131.0.1,29/Nov/2017,GET /login.php HTTP/1.1,200,Nov,29,GET ,login.php HTTP
223,10.131.2.1,29/Nov/2017,GET / HTTP/1.1,302,Nov,29,GET , HTTP
224,10.131.2.1,29/Nov/2017,GET /css/bootstrap.min.css HTTP/1.1,200,Nov,29,GET ,css
225,10.129.2.1,29/Nov/2017,GET /css/font-awesome.min.css HTTP/1.1,200,Nov,29,GET ,css
226,10.131.0.1,29/Nov/2017,GET /css/normalize.css HTTP/1.1,200,Nov,29,GET ,css
227,10.128.2.1,29/Nov/2017,GET /login.php HTTP/1.1,200,Nov,29,GET ,login.php HTTP
228,10.129.2.1,29/Nov/2017,GET /css/main.css HTTP/1.1,200,Nov,29,GET ,css
229,10.131.2.1,29/Nov/2017,GET /css/style.css HTTP/1.1,200,Nov,29,GET ,css
230,10.131.2.1,29/Nov/2017,GET /css/bootstrap.min.css HTTP/1.1,200,Nov,29,GET ,css
231,10.129.2.1,29/Nov/2017,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200,Nov,29,GET ,js
232,10.128.2.1,29/Nov/2017,GET /css/font-awesome.min.css HTTP/1.1,200,Nov,29,GET ,css
233,10.131.2.1,29/Nov/2017,GET /css/normalize.css HTTP/1.1,200,Nov,29,GET ,css
234,10.131.0.1,29/Nov/2017,GET /css/main.css HTTP/1.1,200,Nov,29,GET ,css
235,10.131.2.1,29/Nov/2017,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200,Nov,29,GET ,js
236,10.129.2.1,29/Nov/2017,GET /css/style.css HTTP/1.1,200,Nov,29,GET ,css
237,10.131.2.1,29/Nov/2017,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200,Nov,29,GET ,fonts
238,10.131.0.1,29/Nov/2017,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200,Nov,29,GET ,js
239,10.129.2.1,29/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200,Nov,29,GET ,bootstrap-3.3.7
240,10.131.2.1,29/Nov/2017,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200,Nov,29,GET ,js
241,10.131.0.1,29/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200,Nov,29,GET ,bootstrap-3.3.7
242,10.131.0.1,29/Nov/2017,GET / HTTP/1.1,302,Nov,29,GET , HTTP
243,10.131.2.1,29/Nov/2017,GET /login.php HTTP/1.1,200,Nov,29,GET ,login.php HTTP
244,10.131.0.1,29/Nov/2017,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200,Nov,29,GET ,fonts
245,10.128.2.1,29/Nov/2017,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200,Nov,29,GET ,fonts
246,10.128.2.1,29/Nov/2017,GET /login.php HTTP/1.1,200,Nov,29,GET ,login.php HTTP
247,10.131.0.1,29/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,302,Nov,29,GET ,contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP
248,10.130.2.1,29/Nov/2017,GET /countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Nov,29,GET ,countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP
249,10.130.2.1,29/Nov/2017,GET /home.php HTTP/1.1,200,Nov,29,GET ,home.php HTTP
250,10.128.2.1,29/Nov/2017,POST /process.php HTTP/1.1,302,Nov,29,POST ,process.php HTTP
251,10.128.2.1,29/Nov/2017,GET /home.php HTTP/1.1,200,Nov,29,GET ,home.php HTTP
252,10.128.2.1,29/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.js HTTP/1.1,200,Nov,29,GET ,bootstrap-3.3.7
253,10.131.0.1,29/Nov/2017,GET /js/vendor/moment.min.js HTTP/1.1,200,Nov,29,GET ,js
254,10.131.0.1,29/Nov/2017,GET / HTTP/1.1,302,Nov,29,GET , HTTP
255,10.129.2.1,29/Nov/2017,GET /login.php HTTP/1.1,200,Nov,29,GET ,login.php HTTP
256,10.129.2.1,29/Nov/2017,GET /css/bootstrap.min.css HTTP/1.1,200,Nov,29,GET ,css
257,10.131.0.1,29/Nov/2017,GET /css/font-awesome.min.css HTTP/1.1,200,Nov,29,GET ,css
258,10.130.2.1,29/Nov/2017,GET /css/normalize.css HTTP/1.1,200,Nov,29,GET ,css
259,10.130.2.1,29/Nov/2017,GET /css/main.css HTTP/1.1,200,Nov,29,GET ,css
260,10.131.2.1,29/Nov/2017,GET /css/style.css HTTP/1.1,200,Nov,29,GET ,css
261,10.131.0.1,29/Nov/2017,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200,Nov,29,GET ,js
262,10.129.2.1,29/Nov/2017,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200,Nov,29,GET ,js
263,10.131.0.1,29/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200,Nov,29,GET ,bootstrap-3.3.7
264,10.131.0.1,29/Nov/2017,GET /login.php HTTP/1.1,302,Nov,29,GET ,login.php HTTP
265,10.129.2.1,29/Nov/2017,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200,Nov,29,GET ,fonts
266,10.128.2.1,29/Nov/2017,GET /home.php HTTP/1.1,200,Nov,29,GET ,home.php HTTP
267,10.128.2.1,29/Nov/2017,GET /login.php HTTP/1.1,302,Nov,29,GET ,login.php HTTP
268,10.131.0.1,29/Nov/2017,POST /process.php HTTP/1.1,302,Nov,29,POST ,process.php HTTP
269,10.131.0.1,29/Nov/2017,GET /home.php HTTP/1.1,200,Nov,29,GET ,home.php HTTP
270,10.131.0.1,29/Nov/2017,GET /home.php HTTP/1.1,200,Nov,29,GET ,home.php HTTP
271,10.129.2.1,29/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.js HTTP/1.1,200,Nov,29,GET ,bootstrap-3.3.7
272,10.129.2.1,29/Nov/2017,GET /js/vendor/moment.min.js HTTP/1.1,200,Nov,29,GET ,js
273,10.131.2.1,29/Nov/2017,GET / HTTP/1.1,302,Nov,29,GET , HTTP
274,10.130.2.1,29/Nov/2017,GET /login.php HTTP/1.1,200,Nov,29,GET ,login.php HTTP
275,10.130.2.1,29/Nov/2017,GET /css/bootstrap.min.css HTTP/1.1,200,Nov,29,GET ,css
276,10.131.2.1,29/Nov/2017,GET /css/font-awesome.min.css HTTP/1.1,200,Nov,29,GET ,css
277,10.131.0.1,29/Nov/2017,GET /css/normalize.css HTTP/1.1,200,Nov,29,GET ,css
278,10.131.0.1,29/Nov/2017,GET /css/main.css HTTP/1.1,200,Nov,29,GET ,css
279,10.129.2.1,29/Nov/2017,GET /css/style.css HTTP/1.1,200,Nov,29,GET ,css
280,10.128.2.1,29/Nov/2017,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200,Nov,29,GET ,js
281,10.131.0.1,29/Nov/2017,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200,Nov,29,GET ,js
282,10.131.0.1,29/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200,Nov,29,GET ,bootstrap-3.3.7
283,10.129.2.1,29/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,302,Nov,29,GET ,contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP
284,10.129.2.1,29/Nov/2017,GET /countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Nov,29,GET ,countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP
285,10.130.2.1,29/Nov/2017,GET / HTTP/1.1,302,Nov,29,GET , HTTP
286,10.131.0.1,29/Nov/2017,GET /login.php HTTP/1.1,200,Nov,29,GET ,login.php HTTP
287,10.131.0.1,29/Nov/2017,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,206,Nov,29,GET ,js
288,10.131.0.1,29/Nov/2017,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,206,Nov,29,GET ,js
289,10.131.2.1,29/Nov/2017,GET / HTTP/1.1,302,Nov,29,GET , HTTP
290,10.130.2.1,29/Nov/2017,GET /login.php HTTP/1.1,200,Nov,29,GET ,login.php HTTP
291,10.130.2.1,29/Nov/2017,GET /css/bootstrap.min.css HTTP/1.1,200,Nov,29,GET ,css
292,10.131.2.1,29/Nov/2017,GET /css/font-awesome.min.css HTTP/1.1,200,Nov,29,GET ,css
293,10.129.2.1,29/Nov/2017,GET /css/normalize.css HTTP/1.1,200,Nov,29,GET ,css
294,10.130.2.1,29/Nov/2017,GET /css/main.css HTTP/1.1,200,Nov,29,GET ,css
295,10.131.0.1,29/Nov/2017,GET /css/style.css HTTP/1.1,200,Nov,29,GET ,css
296,10.129.2.1,29/Nov/2017,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200,Nov,29,GET ,js
297,10.129.2.1,29/Nov/2017,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200,Nov,29,GET ,js
298,10.131.2.1,29/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200,Nov,29,GET ,bootstrap-3.3.7
299,10.130.2.1,29/Nov/2017,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200,Nov,29,GET ,fonts
300,10.129.2.1,29/Nov/2017,GET / HTTP/1.1,302,Nov,29,GET , HTTP
301,10.129.2.1,29/Nov/2017,GET /login.php HTTP/1.1,200,Nov,29,GET ,login.php HTTP
302,10.129.2.1,29/Nov/2017,GET /css/bootstrap.min.css HTTP/1.1,200,Nov,29,GET ,css
303,10.131.2.1,29/Nov/2017,GET /css/font-awesome.min.css HTTP/1.1,200,Nov,29,GET ,css
304,10.130.2.1,29/Nov/2017,GET /css/normalize.css HTTP/1.1,200,Nov,29,GET ,css
305,10.129.2.1,29/Nov/2017,GET /css/main.css HTTP/1.1,200,Nov,29,GET ,css
306,10.131.2.1,29/Nov/2017,GET /css/style.css HTTP/1.1,200,Nov,29,GET ,css
307,10.131.2.1,29/Nov/2017,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200,Nov,29,GET ,js
308,10.129.2.1,29/Nov/2017,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200,Nov,29,GET ,js
309,10.130.2.1,29/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200,Nov,29,GET ,bootstrap-3.3.7
310,10.129.2.1,29/Nov/2017,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200,Nov,29,GET ,fonts
311,10.129.2.1,29/Nov/2017,GET /login.php HTTP/1.1,200,Nov,29,GET ,login.php HTTP
312,10.129.2.1,29/Nov/2017,GET /sign.php HTTP/1.1,200,Nov,29,GET ,sign.php HTTP
313,10.130.2.1,29/Nov/2017,GET /contest.php HTTP/1.1,302,Nov,29,GET ,contest.php HTTP
314,10.130.2.1,29/Nov/2017,GET /login.php HTTP/1.1,200,Nov,29,GET ,login.php HTTP
315,10.130.2.1,29/Nov/2017,GET /contest.php HTTP/1.1,302,Nov,29,GET ,contest.php HTTP
316,10.130.2.1,29/Nov/2017,GET /login.php HTTP/1.1,200,Nov,29,GET ,login.php HTTP
317,10.130.2.1,29/Nov/2017,GET / HTTP/1.1,302,Nov,29,GET , HTTP
318,10.131.2.1,29/Nov/2017,GET /login.php HTTP/1.1,200,Nov,29,GET ,login.php HTTP
319,10.131.2.1,29/Nov/2017,GET /home.php HTTP/1.1,200,Nov,29,GET ,home.php HTTP
320,10.131.2.1,29/Nov/2017,GET /contest.php HTTP/1.1,200,Nov,29,GET ,contest.php HTTP
321,10.131.2.1,29/Nov/2017,GET /home.php HTTP/1.1,200,Nov,29,GET ,home.php HTTP
322,10.131.2.1,29/Nov/2017,GET / HTTP/1.1,302,Nov,29,GET , HTTP
323,10.131.2.1,29/Nov/2017,GET /login.php HTTP/1.1,200,Nov,29,GET ,login.php HTTP
324,10.129.2.1,29/Nov/2017,GET /css/bootstrap.min.css HTTP/1.1,200,Nov,29,GET ,css
325,10.131.2.1,29/Nov/2017,GET /css/font-awesome.min.css HTTP/1.1,200,Nov,29,GET ,css
326,10.131.0.1,29/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,302,Nov,29,GET ,contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP
327,10.131.0.1,29/Nov/2017,GET /countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Nov,29,GET ,countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP
328,10.131.0.1,29/Nov/2017,GET /home.php HTTP/1.1,200,Nov,29,GET ,home.php HTTP
329,10.131.0.1,29/Nov/2017,GET /archive.php HTTP/1.1,200,Nov,29,GET ,archive.php HTTP
330,10.131.0.1,29/Nov/2017,GET /home.php HTTP/1.1,200,Nov,29,GET ,home.php HTTP
331,10.131.0.1,29/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,302,Nov,29,GET ,contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP
332,10.129.2.1,29/Nov/2017,GET /countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Nov,29,GET ,countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP
333,10.129.2.1,29/Nov/2017,GET /home.php HTTP/1.1,200,Nov,29,GET ,home.php HTTP
334,10.129.2.1,29/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20TLE%20Testing%20Contest HTTP/1.1,200,Nov,29,GET ,contestproblem.php?name=RUET%20OJ%20TLE%20Testing%20Contest HTTP
335,10.129.2.1,29/Nov/2017,GET /contestsubmission.php?id=13 HTTP/1.1,200,Nov,29,GET ,contestsubmission.php?id=13 HTTP
336,10.129.2.1,29/Nov/2017,GET /home.php HTTP/1.1,200,Nov,29,GET ,home.php HTTP
337,10.129.2.1,29/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,302,Nov,29,GET ,contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP
338,10.131.2.1,29/Nov/2017,GET /countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Nov,29,GET ,countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP
339,10.128.2.1,29/Nov/2017,GET / HTTP/1.1,302,Nov,29,GET , HTTP
340,10.128.2.1,29/Nov/2017,GET /login.php HTTP/1.1,200,Nov,29,GET ,login.php HTTP
341,10.128.2.1,29/Nov/2017,GET /css/bootstrap.min.css HTTP/1.1,200,Nov,29,GET ,css
342,10.131.2.1,29/Nov/2017,GET /css/font-awesome.min.css HTTP/1.1,200,Nov,29,GET ,css
343,10.131.2.1,29/Nov/2017,GET /css/normalize.css HTTP/1.1,200,Nov,29,GET ,css
344,10.131.2.1,29/Nov/2017,GET /css/style.css HTTP/1.1,200,Nov,29,GET ,css
345,10.129.2.1,29/Nov/2017,GET /css/main.css HTTP/1.1,200,Nov,29,GET ,css
346,10.130.2.1,29/Nov/2017,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200,Nov,29,GET ,js
347,10.131.2.1,29/Nov/2017,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200,Nov,29,GET ,js
348,10.131.2.1,29/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200,Nov,29,GET ,bootstrap-3.3.7
349,10.128.2.1,29/Nov/2017,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200,Nov,29,GET ,fonts
350,10.130.2.1,29/Nov/2017,POST /process.php HTTP/1.1,302,Nov,29,POST ,process.php HTTP
351,10.130.2.1,29/Nov/2017,GET /login.php?value=fail HTTP/1.1,200,Nov,29,GET ,login.php?value=fail HTTP
352,10.130.2.1,29/Nov/2017,POST /process.php HTTP/1.1,302,Nov,29,POST ,process.php HTTP
353,10.130.2.1,29/Nov/2017,GET /login.php?value=fail HTTP/1.1,200,Nov,29,GET ,login.php?value=fail HTTP
354,10.130.2.1,29/Nov/2017,POST /process.php HTTP/1.1,302,Nov,29,POST ,process.php HTTP
355,10.130.2.1,29/Nov/2017,GET /login.php?value=fail HTTP/1.1,200,Nov,29,GET ,login.php?value=fail HTTP
356,10.130.2.1,29/Nov/2017,POST /process.php HTTP/1.1,302,Nov,29,POST ,process.php HTTP
357,10.128.2.1,29/Nov/2017,GET /login.php?value=fail HTTP/1.1,200,Nov,29,GET ,login.php?value=fail HTTP
358,10.128.2.1,29/Nov/2017,POST /process.php HTTP/1.1,302,Nov,29,POST ,process.php HTTP
359,10.128.2.1,29/Nov/2017,GET /login.php?value=fail HTTP/1.1,200,Nov,29,GET ,login.php?value=fail HTTP
360,10.128.2.1,29/Nov/2017,GET / HTTP/1.1,302,Nov,29,GET , HTTP
361,10.130.2.1,29/Nov/2017,GET /login.php HTTP/1.1,200,Nov,29,GET ,login.php HTTP
362,10.128.2.1,29/Nov/2017,GET /css/font-awesome.min.css HTTP/1.1,200,Nov,29,GET ,css
363,10.130.2.1,29/Nov/2017,GET /css/bootstrap.min.css HTTP/1.1,200,Nov,29,GET ,css
364,10.131.0.1,29/Nov/2017,GET /css/normalize.css HTTP/1.1,200,Nov,29,GET ,css
365,10.131.2.1,29/Nov/2017,GET /css/style.css HTTP/1.1,200,Nov,29,GET ,css
366,10.129.2.1,29/Nov/2017,GET /css/main.css HTTP/1.1,200,Nov,29,GET ,css
367,10.128.2.1,29/Nov/2017,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200,Nov,29,GET ,js
368,10.131.0.1,29/Nov/2017,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200,Nov,29,GET ,js
369,10.128.2.1,29/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200,Nov,29,GET ,bootstrap-3.3.7
370,10.131.2.1,29/Nov/2017,GET /home.php HTTP/1.1,200,Nov,29,GET ,home.php HTTP
371,10.130.2.1,29/Nov/2017,GET / HTTP/1.1,302,Nov,29,GET , HTTP
372,10.129.2.1,29/Nov/2017,GET /login.php HTTP/1.1,200,Nov,29,GET ,login.php HTTP
373,10.130.2.1,29/Nov/2017,GET /css/bootstrap.min.css HTTP/1.1,200,Nov,29,GET ,css
374,10.131.2.1,29/Nov/2017,GET /css/normalize.css HTTP/1.1,200,Nov,29,GET ,css
375,10.129.2.1,29/Nov/2017,GET /css/font-awesome.min.css HTTP/1.1,200,Nov,29,GET ,css
376,10.130.2.1,29/Nov/2017,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200,Nov,29,GET ,js
377,10.131.0.1,29/Nov/2017,GET /css/main.css HTTP/1.1,200,Nov,29,GET ,css
378,10.131.2.1,29/Nov/2017,GET /css/style.css HTTP/1.1,200,Nov,29,GET ,css
379,10.131.2.1,29/Nov/2017,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200,Nov,29,GET ,js
380,10.131.0.1,29/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200,Nov,29,GET ,bootstrap-3.3.7
381,10.128.2.1,29/Nov/2017,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200,Nov,29,GET ,fonts
382,10.131.0.1,29/Nov/2017,GET /login.php HTTP/1.1,200,Nov,29,GET ,login.php HTTP
383,10.131.0.1,29/Nov/2017,GET /login.php HTTP/1.1,200,Nov,29,GET ,login.php HTTP
384,10.130.2.1,29/Nov/2017,GET / HTTP/1.1,200,Nov,29,GET , HTTP
385,10.131.2.1,29/Nov/2017,GET /sign.php HTTP/1.1,200,Nov,29,GET ,sign.php HTTP
386,10.128.2.1,29/Nov/2017,POST /action.php HTTP/1.1,302,Nov,29,POST ,action.php HTTP
387,10.128.2.1,29/Nov/2017,GET /login.php HTTP/1.1,200,Nov,29,GET ,login.php HTTP
388,10.129.2.1,29/Nov/2017,POST /process.php HTTP/1.1,302,Nov,29,POST ,process.php HTTP
389,10.129.2.1,29/Nov/2017,GET /home.php HTTP/1.1,200,Nov,29,GET ,home.php HTTP
390,10.129.2.1,29/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.js HTTP/1.1,200,Nov,29,GET ,bootstrap-3.3.7
391,10.131.0.1,29/Nov/2017,GET /js/vendor/moment.min.js HTTP/1.1,200,Nov,29,GET ,js
392,10.131.0.1,29/Nov/2017,GET /archive.php HTTP/1.1,200,Nov,29,GET ,archive.php HTTP
393,10.129.2.1,29/Nov/2017,GET /description.php?id=72 HTTP/1.1,200,Nov,29,GET ,description.php?id=72 HTTP
394,10.130.2.1,29/Nov/2017,GET /archive.php HTTP/1.1,200,Nov,29,GET ,archive.php HTTP
395,10.131.2.1,29/Nov/2017,GET /description.php?id=62 HTTP/1.1,200,Nov,29,GET ,description.php?id=62 HTTP
396,10.128.2.1,29/Nov/2017,GET /compiler.php HTTP/1.1,200,Nov,29,GET ,compiler.php HTTP
397,10.128.2.1,29/Nov/2017,GET /home.php HTTP/1.1,200,Nov,29,GET ,home.php HTTP
398,10.128.2.1,29/Nov/2017,GET /contest.php HTTP/1.1,200,Nov,29,GET ,contest.php HTTP
399,10.128.2.1,29/Nov/2017,GET /home.php HTTP/1.1,200,Nov,29,GET ,home.php HTTP
400,10.131.0.1,29/Nov/2017,GET /archive.php HTTP/1.1,200,Nov,29,GET ,archive.php HTTP
401,10.131.0.1,29/Nov/2017,GET /home.php HTTP/1.1,200,Nov,29,GET ,home.php HTTP
402,10.131.0.1,29/Nov/2017,GET /login.php HTTP/1.1,200,Nov,29,GET ,login.php HTTP
403,10.131.0.1,29/Nov/2017,GET /css/bootstrap.min.css HTTP/1.1,200,Nov,29,GET ,css
404,10.131.0.1,29/Nov/2017,GET /css/style.css HTTP/1.1,200,Nov,29,GET ,css
405,10.130.2.1,29/Nov/2017,GET /home.php HTTP/1.1,200,Nov,29,GET ,home.php HTTP
406,10.130.2.1,29/Nov/2017,GET /home.php HTTP/1.1,302,Nov,29,GET ,home.php HTTP
407,10.130.2.1,29/Nov/2017,GET /login.php HTTP/1.1,200,Nov,29,GET ,login.php HTTP
408,10.130.2.1,29/Nov/2017,GET /css/bootstrap.min.css HTTP/1.1,200,Nov,29,GET ,css
409,10.129.2.1,29/Nov/2017,GET /css/font-awesome.min.css HTTP/1.1,200,Nov,29,GET ,css
410,10.131.2.1,29/Nov/2017,GET /css/normalize.css HTTP/1.1,200,Nov,29,GET ,css
411,10.131.0.1,29/Nov/2017,GET /css/style.css HTTP/1.1,200,Nov,29,GET ,css
412,10.128.2.1,29/Nov/2017,GET /css/main.css HTTP/1.1,200,Nov,29,GET ,css
413,10.130.2.1,29/Nov/2017,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200,Nov,29,GET ,js
414,10.131.2.1,29/Nov/2017,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200,Nov,29,GET ,js
415,10.129.2.1,29/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200,Nov,29,GET ,bootstrap-3.3.7
416,10.131.2.1,29/Nov/2017,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200,Nov,29,GET ,fonts
417,10.131.2.1,29/Nov/2017,GET /img/ruet.png HTTP/1.1,200,Nov,29,GET ,img
418,10.131.2.1,29/Nov/2017,GET /home.php HTTP/1.1,302,Nov,29,GET ,home.php HTTP
419,10.131.2.1,29/Nov/2017,GET /login.php HTTP/1.1,200,Nov,29,GET ,login.php HTTP
420,10.131.2.1,29/Nov/2017,GET /login.php HTTP/1.1,200,Nov,29,GET ,login.php HTTP
421,10.130.2.1,29/Nov/2017,GET /login.php HTTP/1.1,200,Nov,29,GET ,login.php HTTP
